,time,knee_angle_r_moment,ankle_angle_r_moment,knee_angle_l_moment,ankle_angle_l_moment,time_prev_prev,time_prev,time_next,delta_t_prev,delta_t,delta_t_next,del_delta_prev,del_delta_next,knee_angle_r_prev_prev,knee_angle_r_prev,knee_angle_r,knee_angle_r_next,ankle_angle_r_prev_prev,ankle_angle_r_prev,ankle_angle_r,ankle_angle_r_next,knee_angle_l_prev_prev,knee_angle_l_prev,knee_angle_l,knee_angle_l_next,ankle_angle_l_prev_prev,ankle_angle_l_prev,ankle_angle_l,ankle_angle_l_next,knee_angle_r_ang_vel_prev,knee_angle_r_ang_vel,knee_angle_r_ang_vel_next,ankle_angle_r_ang_vel_prev,ankle_angle_r_ang_vel,ankle_angle_r_ang_vel_next,knee_angle_l_ang_vel_prev,knee_angle_l_ang_vel,knee_angle_l_ang_vel_next,ankle_angle_l_ang_vel_prev,ankle_angle_l_ang_vel,ankle_angle_l_ang_vel_next,knee_angle_l_acc_prev,knee_angle_l_acc_next,ankle_angle_l_acc_prev,ankle_angle_l_acc_next,knee_angle_r_acc_prev,knee_angle_r_acc_next,ankle_angle_r_acc_prev,ankle_angle_r_acc_next,knee_angle_l_vel_avg,ankle_angle_l_vel_avg,knee_angle_r_vel_avg,ankle_angle_r_vel_avg,knee_angle_l_power_(W),ankle_angle_l_power_(W),knee_angle_r_power_(W),ankle_angle_r_power_(W),knee_angle_l_work_(J),ankle_angle_l_work_(J),knee_angle_r_work_(J),ankle_angle_r_work_(J),Greather_than_Tresh_Knee_r_(80%),Greather_than_Tresh_Ankle_r_(80%),Greather_than_Tresh_Knee_l_(80%),Greather_than_Tresh_Ankle_l_(80%),Threshold,ABS_Max_knee_r,ABS_Max_ankle_r,ABS_Max_knee_l,ABS_Max_ankle_l,Knee_r_work_above_80%_moment,Ankle_r_work_above_80%_moment,Knee_l_work_above_80%_moment,Ankle_l_work_above_80%_moment,Total_energy_needed,Knee_r_work_positive,Ankle_r_work_positive,Knee_l_work_positive,Ankle_l_work_positive,Total_work_positive
33,3.395,-22.42518942,-75.21669668,-7.68639659,0.72616258,3.385,3.39,3.4,0.005,0.005,0.005,0.005,0.005,-4.71306941,-4.56150231,-4.43287599,-4.28564828,-1.7741671,-1.59920081,-1.40277784,-1.25245418,-53.49334337,-52.67168093,-51.81845673,-50.95404858,-8.75235818,-8.51647215,-8.32188802,-8.09042627,30.31342,25.725264,29.445542,34.993258,39.284594,30.064732,164.332488,170.64484,172.88163,47.177206,38.916826,46.29235,-917.6312,744.0556,858.2672,-1843.9724,1262.4704,447.358,-1652.076,1475.1048,27.585403,34.674663,171.763235,42.604588,-10.79674442,-45.52016975,-23.04254092,0.539967478,-0.053983722,-0.227600849,-0.115212705,0.002699837,0,0,0,0,,,,,,,,,,,,,,,
34,3.4,-23.16974348,-76.61087381,-7.71834172,0.72679874,3.39,3.395,3.405,0.005,0.005,0.005,0.005,0.005,-4.56150231,-4.43287599,-4.28564828,-4.19790513,-1.59920081,-1.40277784,-1.25245418,-1.04099666,-52.67168093,-51.81845673,-50.95404858,-50.07229148,-8.51647215,-8.32188802,-8.09042627,-7.94456796,25.725264,29.445542,17.54863,39.284594,30.064732,42.291504,170.64484,172.88163,176.35142,38.916826,46.29235,29.171662,744.0556,-2379.3824,-1843.9724,2445.3544,447.358,693.958,1475.1048,-3424.1376,23.497086,36.178118,174.616525,37.732006,-9.501946911,-48.37419538,-23.52267517,0.478631666,-0.047509735,-0.241870977,-0.117613376,0.002393158,0,0,0,0,,,,,,,,,,,,,,,
35,3.405,-23.87190316,-78.01736465,-7.70181952,0.72866679,3.395,3.4,3.41,0.005,0.005,0.005,0.005,0.005,-4.43287599,-4.28564828,-4.19790513,-4.12020193,-1.40277784,-1.25245418,-1.04099666,-0.86230935,-51.81845673,-50.95404858,-50.07229148,-49.14818088,-8.32188802,-8.09042627,-7.94456796,-7.81350601,29.445542,17.54863,15.54064,30.064732,42.291504,35.737462,172.88163,176.35142,184.82212,46.29235,29.171662,26.21239,-2379.3824,-401.598,2445.3544,-1310.8084,693.958,1694.14,-3424.1376,-591.8544,16.544635,39.014483,180.58677,27.692026,-6.89321147,-53.12445651,-24.27485448,0.352177069,-0.034466057,-0.265622283,-0.121374272,0.001760885,0,0,0,0,,,,,,,,,,,,,,,
36,3.41,-24.5330032,-79.43834983,-7.64089764,0.73212867,3.4,3.405,3.415,0.005,0.005,0.005,0.005,0.005,-4.28564828,-4.19790513,-4.12020193,-4.027971,-1.25245418,-1.04099666,-0.86230935,-0.6928491,-50.95404858,-50.07229148,-49.14818088,-48.22301246,-8.09042627,-7.94456796,-7.81350601,-7.66441798,17.54863,15.54064,18.446186,42.291504,35.737462,33.89205,176.35142,184.82212,185.033684,29.171662,26.21239,29.817606,-401.598,581.1092,-1310.8084,-369.0824,1694.14,42.3128,-591.8544,721.0432,16.993413,34.814756,184.927902,28.014998,-7.276268148,-48.26929295,-24.6617671,0.357977209,-0.036381341,-0.241346465,-0.123308835,0.001789886,0,0,0,0,,,,,,,,,,,,,,,
37,3.415,-25.1518356,-80.87440677,-7.54035371,0.73762548,3.405,3.41,3.42,0.005,0.005,0.005,0.005,0.005,-4.19790513,-4.12020193,-4.027971,-3.96290296,-1.04099666,-0.86230935,-0.6928491,-0.48415457,-50.07229148,-49.14818088,-48.22301246,-47.27241567,-7.94456796,-7.81350601,-7.66441798,-7.53133737,15.54064,18.446186,13.013608,35.737462,33.89205,41.738906,184.82212,185.033684,190.119358,26.21239,29.817606,26.616122,581.1092,-1086.5156,-369.0824,1569.3712,42.3128,1017.1348,721.0432,-640.2968,15.729897,37.815478,187.576521,28.216864,-6.905147058,-53.37748044,-24.68582028,0.363263717,-0.034525735,-0.266887402,-0.123429101,0.001816319,0,0,0,0,,,,,,,,,,,,,,,
38,3.42,-25.72291665,-82.32382167,-7.40562739,0.74566444,3.41,3.415,3.425,0.005,0.005,0.005,0.005,0.005,-4.12020193,-4.027971,-3.96290296,-3.9038857,-0.86230935,-0.6928491,-0.48415457,-0.30025418,-49.14818088,-48.22301246,-47.27241567,-46.29822574,-7.81350601,-7.66441798,-7.53133737,-7.42391812,18.446186,13.013608,11.803452,33.89205,41.738906,36.780078,185.033684,190.119358,194.837986,29.817606,26.616122,21.48385,-1086.5156,-242.0312,1569.3712,-991.7656,1017.1348,943.7256,-640.2968,-1026.4544,12.40853,39.259492,192.478672,24.049986,-5.570804441,-56.40889164,-24.87836517,0.312993723,-0.027854022,-0.282044458,-0.124391826,0.001564969,0,0,0,0,,,,,,,,,,,,,,,
39,3.425,-26.24079562,-83.78638605,-7.24273557,0.75679599,3.415,3.42,3.43,0.005,0.005,0.005,0.005,0.005,-4.027971,-3.96290296,-3.9038857,-3.85759384,-0.6928491,-0.48415457,-0.30025418,-0.10386248,-48.22301246,-47.27241567,-46.29822574,-45.30655188,-7.66441798,-7.53133737,-7.42391812,-7.3325577,13.013608,11.803452,9.258372,41.738906,36.780078,39.27834,190.119358,194.837986,198.334772,26.616122,21.48385,18.272084,-242.0312,-509.016,-991.7656,499.6524,943.7256,699.3572,-1026.4544,-642.3532,10.530912,38.029209,196.586379,19.877967,-4.823034294,-55.61194932,-24.8504021,0.262559753,-0.024115171,-0.278059747,-0.124252011,0.001312799,0,0,0,0,,,,,,,,,,,,,,,
40,3.43,-26.70257324,-85.26536867,-7.05815154,0.77158101,3.42,3.425,3.435,0.005,0.005,0.005,0.005,0.005,-3.96290296,-3.9038857,-3.85759384,-3.81891862,-0.48415457,-0.30025418,-0.10386248,0.08844883,-47.27241567,-46.29822574,-45.30655188,-44.29220802,-7.53133737,-7.42391812,-7.3325577,-7.27106965,11.803452,9.258372,7.735044,36.780078,39.27834,38.462262,194.837986,198.334772,202.868772,21.48385,18.272084,12.29761,-509.016,-304.6656,499.6524,-163.2156,699.3572,906.8,-642.3532,-1194.8948,8.496708,38.870301,200.601772,15.284847,-3.959872256,-57.84528238,-24.71172777,0.205835365,-0.019799361,-0.289226412,-0.123558639,0.001029177,0,0,0,0,,,,,,,,,,,,,,,
41,3.435,-27.10558657,-86.76353313,-6.8586547,0.79055025,3.425,3.43,3.44,0.005,0.005,0.005,0.005,0.005,-3.9038857,-3.85759384,-3.81891862,-3.80246161,-0.30025418,-0.10386248,0.08844883,0.29368449,-46.29822574,-45.30655188,-44.29220802,-43.25802055,-7.42391812,-7.3325577,-7.27106965,-7.26056901,9.258372,7.735044,3.291402,39.27834,38.462262,41.047132,198.334772,202.868772,206.837494,18.272084,12.29761,2.100128,-304.6656,-888.7284,-163.2156,516.974,906.8,793.7444,-1194.8948,-2039.4964,5.513223,39.754697,204.853133,7.198869,-2.608205082,-60.20090833,-24.52217101,0.099327869,-0.013041025,-0.301004542,-0.122610855,0.000496639,0,0,0,0,,,,,,,,,,,,,,,
42,3.44,-27.44943645,-88.28342335,-6.65116012,0.814159,3.43,3.435,3.445,0.005,0.005,0.005,0.005,0.005,-3.85759384,-3.81891862,-3.80246161,-3.77940521,-0.10386248,0.08844883,0.29368449,0.49242977,-45.30655188,-44.29220802,-43.25802055,-42.198297,-7.3325577,-7.27106965,-7.26056901,-7.25862872,7.735044,3.291402,4.61128,38.462262,41.047132,39.749056,202.868772,206.837494,211.94471,12.29761,2.100128,0.388058,-888.7284,263.9756,516.974,-259.6152,793.7444,1021.4432,-2039.4964,-342.414,3.951341,40.398094,209.391102,1.244093,-1.893020474,-62.24685423,-24.30709136,0.017678257,-0.009465102,-0.311234271,-0.121535457,8.83913E-05,0,0,0,0,,,,,,,,,,,,,,,
43,3.445,-27.73941434,-89.82830954,-6.44254617,0.84273998,3.435,3.44,3.45,0.005,0.005,0.005,0.005,0.005,-3.81891862,-3.80246161,-3.77940521,-3.76938128,0.08844883,0.29368449,0.49242977,0.70501768,-44.29220802,-43.25802055,-42.198297,-41.11541926,-7.27106965,-7.26056901,-7.25862872,-7.31216386,3.291402,4.61128,2.004786,41.047132,39.749056,42.517582,206.837494,211.94471,216.575548,2.100128,0.388058,-10.707028,263.9756,-521.2988,-259.6152,553.7052,1021.4432,926.1676,-342.414,-2219.0172,3.308033,41.133319,214.260129,-5.159485,-1.601564702,-64.48880778,-24.09218943,-0.075888736,-0.008007824,-0.322444039,-0.120460947,-0.000379444,0,0,0,0,,,,,,,,,,,,,,,
44,3.45,-27.98466093,-91.40074155,-6.23949796,0.87645686,3.44,3.445,3.455,0.005,0.005,0.005,0.005,0.005,-3.80246161,-3.77940521,-3.76938128,-3.7744111,0.29368449,0.49242977,0.70501768,0.92578743,-43.25802055,-42.198297,-41.11541926,-40.00807659,-7.26056901,-7.25862872,-7.31216386,-7.41105122,4.61128,2.004786,-1.005964,39.749056,42.517582,44.15395,211.94471,216.575548,221.468534,0.388058,-10.707028,-19.777472,-521.2988,-602.15,553.7052,327.2736,926.1676,978.5972,-2219.0172,-1814.0888,0.499411,43.335766,219.022041,-15.24225,-0.243924555,-69.13111545,-23.85145275,-0.233161582,-0.001219623,-0.345655577,-0.119257264,-0.001165808,0,0,0,0,,,,,,,,,,,,,,,
45,3.455,-28.19649803,-93.00168759,-6.04837674,0.91526141,3.445,3.45,3.46,0.005,0.005,0.005,0.005,0.005,-3.77940521,-3.76938128,-3.7744111,-3.78770113,0.49242977,0.70501768,0.92578743,1.15073436,-42.198297,-41.11541926,-40.00807659,-38.88027252,-7.25862872,-7.31216386,-7.41105122,-7.558439,2.004786,-1.005964,-2.658006,42.517582,44.15395,44.989386,216.575548,221.468534,225.560814,-10.707028,-19.777472,-29.477556,-602.15,-330.4084,327.2736,167.0872,978.5972,818.456,-1814.0888,-1940.0168,-1.831985,44.571668,223.514674,-24.627514,0.901559624,-72.34809227,-23.59512283,-0.393407916,0.004507798,-0.361740461,-0.117975614,-0.00196704,0,0,0,0,,,,,,,,,,,,,,,
46,3.46,-28.38779146,-94.62995908,-5.92995246,0.95509076,3.45,3.455,3.465,0.005,0.005,0.005,0.005,0.005,-3.76938128,-3.7744111,-3.78770113,-3.81498096,0.70501768,0.92578743,1.15073436,1.38726894,-41.11541926,-40.00807659,-38.88027252,-37.73411964,-7.31216386,-7.41105122,-7.558439,-7.72419029,-1.005964,-2.658006,-5.455966,44.15395,44.989386,47.306916,221.468534,225.560814,229.230576,-19.777472,-29.477556,-33.150258,-330.4084,-559.592,167.0872,463.506,818.456,733.9524,-1940.0168,-734.5404,-4.056986,46.148151,227.395695,-31.313907,2.010076021,-76.21848726,-23.53481657,-0.521986497,0.01005038,-0.381092436,-0.117674083,-0.002609932,0,0,0,0,,,,,,,,,,,,,,,
47,3.465,-28.57070264,-96.28134841,-5.848327,0.99846955,3.455,3.46,3.47,0.005,0.005,0.005,0.005,0.005,-3.7744111,-3.78770113,-3.81498096,-3.84200176,0.92578743,1.15073436,1.38726894,1.62070407,-40.00807659,-38.88027252,-37.73411964,-36.546727,-7.41105122,-7.558439,-7.72419029,-7.98617917,-2.658006,-5.455966,-5.40416,44.989386,47.306916,46.687026,225.560814,229.230576,237.478528,-29.477556,-33.150258,-52.397776,-559.592,10.3612,463.506,-123.978,733.9524,1649.5904,-734.5404,-3849.5036,-5.430063,46.996971,233.354552,-42.774017,2.707716286,-78.97495727,-23.81909695,-0.745404877,0.013538581,-0.394874786,-0.119095485,-0.003727024,0,0,0,0,,,,,,,,,,,,,,,
48,3.47,-28.75555714,-97.94817422,-5.80767412,1.04466321,3.46,3.465,3.475,0.005,0.005,0.005,0.005,0.005,-3.78770113,-3.81498096,-3.84200176,-3.87589226,1.15073436,1.38726894,1.62070407,1.84881402,-38.88027252,-37.73411964,-36.546727,-35.33104844,-7.558439,-7.72419029,-7.98617917,-8.2675201,-5.455966,-5.40416,-6.7781,47.306916,46.687026,45.62199,229.230576,237.478528,243.135712,-33.150258,-52.397776,-56.268186,10.3612,-274.788,-123.978,-213.0072,1649.5904,1131.4368,-3849.5036,-774.082,-6.09113,46.154508,240.30712,-54.332981,3.057011149,-78.90196851,-24.35825908,-0.99064306,0.015285056,-0.394509843,-0.121791295,-0.004953215,0,0,0,0,,,,,,,,,,,,,,,
49,3.475,-28.9525628,-99.6208095,-5.81355828,1.09252621,3.465,3.47,3.48,0.005,0.005,0.005,0.005,0.005,-3.81498096,-3.84200176,-3.87589226,-3.91579499,1.38726894,1.62070407,1.84881402,2.07546362,-37.73411964,-36.546727,-35.33104844,-34.08869754,-7.72419029,-7.98617917,-8.2675201,-8.59234085,-5.40416,-6.7781,-7.980546,46.687026,45.62199,45.32992,237.478528,243.135712,248.47018,-52.397776,-56.268186,-64.96415,-274.788,-240.4892,-213.0072,-58.414,1131.4368,1066.8936,-774.082,-1739.1928,-7.379323,45.475955,245.802946,-60.616168,3.728901402,-79.06954907,-24.94057615,-1.155839974,0.018644507,-0.395347745,-0.124702881,-0.0057792,0,0,0,0,,,,,,,,,,,,,,,
50,3.48,-29.1700257,-101.2879354,-5.87098994,1.14065992,3.47,3.475,3.485,0.005,0.005,0.005,0.005,0.005,-3.84200176,-3.87589226,-3.91579499,-3.96469032,1.62070407,1.84881402,2.07546362,2.30133504,-36.546727,-35.33104844,-34.08869754,-32.79502994,-7.98617917,-8.2675201,-8.59234085,-8.9710125,-6.7781,-7.980546,-9.779066,45.62199,45.32992,45.174284,243.135712,248.47018,258.73352,-56.268186,-64.96415,-75.73433,-240.4892,-359.704,-58.414,-31.1272,1066.8936,2052.668,-1739.1928,-2154.036,-8.879806,45.252102,253.60185,-70.34924,4.520824595,-79.99702635,-25.98610094,-1.400531752,0.022604123,-0.399985132,-0.129930505,-0.007002659,0,0,0,0,,,,,,,,,,,,,,,
51,3.485,-29.412727,-102.9373996,-5.98450199,1.18744424,3.475,3.48,3.49,0.005,0.005,0.005,0.005,0.005,-3.87589226,-3.91579499,-3.96469032,-4.00815107,1.84881402,2.07546362,2.30133504,2.50956435,-35.33104844,-34.08869754,-32.79502994,-31.48498186,-8.2675201,-8.59234085,-8.9710125,-9.40127867,-7.980546,-9.779066,-8.69215,45.32992,45.174284,41.645862,248.47018,258.73352,262.009616,-64.96415,-75.73433,-86.053234,-359.704,217.3832,-31.1272,-705.6844,2052.668,655.2192,-2154.036,-2063.7808,-9.235608,43.410073,260.371568,-80.893782,4.741089468,-77.99038723,-27.1956186,-1.676508397,0.023705447,-0.389951936,-0.135978093,-0.008382542,0,0,0,0,,,,,,,,,,,,,,,
52,3.49,-29.6866444,-104.5613488,-6.15827049,1.23108106,3.48,3.485,3.495,0.005,0.005,0.005,0.005,0.005,-3.91579499,-3.96469032,-4.00815107,-4.04166667,2.07546362,2.30133504,2.50956435,2.69179352,-34.08869754,-32.79502994,-31.48498186,-30.14631913,-8.59234085,-8.9710125,-9.40127867,-9.87978265,-9.779066,-8.69215,-6.70312,45.174284,41.645862,36.445834,258.73352,262.009616,267.732546,-75.73433,-86.053234,-95.700796,217.3832,397.806,-705.6844,-1040.0056,655.2192,1144.586,-2063.7808,-1929.5124,-7.697635,39.045848,264.871081,-90.877015,3.988373226,-71.25632227,-28.46889903,-1.952621518,0.019941866,-0.356281611,-0.142344495,-0.009763108,0,0,0,0,,,,,,,,,,,,,,,
53,3.495,-29.99914065,-106.1577919,-6.39639998,1.26965741,3.485,3.49,3.5,0.005,0.005,0.005,0.005,0.005,-3.96469032,-4.00815107,-4.04166667,-4.10476636,2.30133504,2.50956435,2.69179352,2.90764444,-32.79502994,-31.48498186,-30.14631913,-28.80038995,-8.9710125,-9.40127867,-9.87978265,-10.34290699,-8.69215,-6.70312,-12.619938,41.645862,36.445834,43.170184,262.009616,267.732546,269.185836,-86.053234,-95.700796,-92.624868,397.806,-1183.3636,-1040.0056,1344.87,1144.586,290.658,-1929.5124,615.1856,-9.661529,39.808009,268.459191,-94.162832,5.058619846,-73.7563983,-29.97031158,-2.086620313,0.025293099,-0.368781991,-0.149851558,-0.010433102,0,0,0,0,,,,,,,,,,,,,,,
54,3.5,-30.35372089,-107.7264079,-6.70816602,1.30161159,3.49,3.495,3.505,0.005,0.005,0.005,0.005,0.005,-4.00815107,-4.04166667,-4.10476636,-4.15780371,2.50956435,2.69179352,2.90764444,3.10203042,-31.48498186,-30.14631913,-28.80038995,-27.42230074,-9.40127867,-9.87978265,-10.34290699,-10.84165398,-6.70312,-12.619938,-10.60747,36.445834,43.170184,38.877196,267.732546,269.185836,275.617842,-95.700796,-92.624868,-99.749398,-1183.3636,402.4936,1344.87,-858.5976,290.658,1286.4012,615.1856,-1424.906,-11.613704,41.02369,272.401839,-96.187133,6.15261949,-77.13194232,-31.89269394,-2.185122328,0.030763097,-0.385659712,-0.15946347,-0.010925612,0,0,0,0,,,,,,,,,,,,,,,
55,3.505,-30.75016785,-109.2685566,-7.09129145,1.3245875,3.495,3.5,3.51,0.005,0.005,0.005,0.005,0.005,-4.04166667,-4.10476636,-4.15780371,-4.21364948,2.69179352,2.90764444,3.10203042,3.29179859,-30.14631913,-28.80038995,-27.42230074,-26.0275292,-9.87978265,-10.34290699,-10.84165398,-11.34755176,-12.619938,-10.60747,-11.169154,43.170184,38.877196,37.953634,269.185836,275.617842,278.954308,-92.624868,-99.749398,-101.179556,402.4936,-112.3368,-858.5976,-184.7124,1286.4012,667.2932,-1424.906,-286.0316,-10.888312,38.415415,277.286075,-100.464477,5.8436664,-73.26188743,-34.31869484,-2.322579282,0.029218332,-0.366309437,-0.171593474,-0.011612896,0,0,0,0,,,,,,,,,,,,,,,
56,3.51,-31.18484493,-110.7883254,-7.54960452,1.33666601,3.5,3.505,3.515,0.005,0.005,0.005,0.005,0.005,-4.10476636,-4.15780371,-4.21364948,-4.26052344,2.90764444,3.10203042,3.29179859,3.46975997,-28.80038995,-27.42230074,-26.0275292,-24.65595358,-10.34290699,-10.84165398,-11.34755176,-11.81737153,-10.60747,-11.169154,-9.374792,38.877196,37.953634,35.592276,275.617842,278.954308,274.315124,-99.749398,-101.179556,-93.963954,-112.3368,358.8724,-184.7124,-472.2716,667.2932,-927.8368,-286.0316,1443.1204,-10.271973,36.772955,276.634716,-97.571755,5.590811188,-71.10495986,-36.45089953,-2.276273219,0.027954056,-0.355524799,-0.182254498,-0.011381366,0,0,0,0,,,,,,,,,,,,,,,
57,3.515,-31.65154805,-112.2938008,-8.0870389,1.33605637,3.505,3.51,3.52,0.005,0.005,0.005,0.005,0.005,-4.15780371,-4.21364948,-4.26052344,-4.33388312,3.10203042,3.29179859,3.46975997,3.66700393,-27.42230074,-26.0275292,-24.65595358,-23.24617616,-10.84165398,-11.34755176,-11.81737153,-12.2773703,-11.169154,-9.374792,-14.671936,37.953634,35.592276,39.448792,278.954308,274.315124,281.955484,-101.179556,-93.963954,-91.999754,358.8724,-1059.4288,-472.2716,771.3032,-927.8368,1528.072,1443.1204,392.84,-12.023364,37.520534,278.135304,-92.981854,6.64199155,-73.53636526,-39.25753419,-2.168205047,0.033209958,-0.367681826,-0.196287671,-0.010841025,0,0,0,0,,,,,,,,,,,,,,,
58,3.52,-32.13790051,-113.7928028,-8.70750698,1.32115543,3.51,3.515,3.525,0.005,0.005,0.005,0.005,0.005,-4.21364948,-4.26052344,-4.33388312,-4.41171415,3.29179859,3.46975997,3.66700393,3.85931404,-26.0275292,-24.65595358,-23.24617616,-21.83200666,-11.34755176,-11.81737153,-12.2773703,-12.70983307,-9.374792,-14.671936,-15.566206,35.592276,39.448792,38.462022,274.315124,281.955484,282.8339,-93.963954,-91.999754,-86.492554,-1059.4288,-178.854,771.3032,-197.354,1528.072,175.6832,392.84,1101.44,-15.119071,38.955407,282.394692,-89.246154,8.480471053,-77.36773958,-42.91683912,-2.057883529,0.042402355,-0.386838698,-0.214584196,-0.010289418,0,0,0,0,,,,,,,,,,,,,,,
59,3.525,-32.62641795,-115.2937351,-9.41465394,1.29060123,3.515,3.52,3.53,0.005,0.005,0.005,0.005,0.005,-4.26052344,-4.33388312,-4.41171415,-4.49730425,3.46975997,3.66700393,3.85931404,4.04494678,-24.65595358,-23.24617616,-21.83200666,-20.42161877,-11.81737153,-12.2773703,-12.70983307,-13.0880419,-14.671936,-15.566206,-17.11802,39.448792,38.462022,37.126548,281.955484,282.8339,282.077578,-91.999754,-86.492554,-75.641766,-178.854,-310.3628,-197.354,-267.0948,175.6832,-151.2644,1101.44,2170.1576,-16.342113,37.794285,282.455739,-81.06716,9.305826947,-76.05174968,-46.41219752,-1.826057299,0.046529135,-0.380258748,-0.232060988,-0.009130286,0,0,0,0,,,,,,,,,,,,,,,
60,3.53,-33.09773008,-116.8080589,-10.21150476,1.2433207,3.52,3.525,3.535,0.005,0.005,0.005,0.005,0.005,-4.33388312,-4.41171415,-4.49730425,-4.59121086,3.66700393,3.85931404,4.04494678,4.22850919,-23.24617616,-21.83200666,-20.42161877,-19.01943797,-12.2773703,-12.70983307,-13.0880419,-13.41523246,-15.566206,-17.11802,-18.781322,38.462022,37.126548,36.712482,282.8339,282.077578,280.43616,-86.492554,-75.641766,-65.438112,-310.3628,-332.6604,-267.0948,-82.8132,-151.2644,-328.2836,2170.1576,2040.7308,-17.949671,36.919515,281.256869,-70.539939,10.3688853,-75.26726955,-50.126831,-1.530719489,0.051844426,-0.376336348,-0.250634155,-0.007653597,0,0,0,0,,,,,,,,,,,,,,,
61,3.535,-33.53045693,-118.3470123,-11.2871196,1.17822913,3.525,3.53,3.54,0.005,0.005,0.005,0.005,0.005,-4.41171415,-4.49730425,-4.59121086,-4.70725724,3.85931404,4.04494678,4.22850919,4.42288282,-21.83200666,-20.42161877,-19.01943797,-17.61185243,-12.70983307,-13.0880419,-13.41523246,-13.69030133,-17.11802,-18.781322,-23.209276,37.126548,36.712482,38.874726,282.077578,280.43616,281.517108,-75.641766,-65.438112,-55.013774,-332.6604,-885.5908,-82.8132,432.4488,-328.2836,216.1896,2040.7308,2084.8676,-20.995299,37.793604,280.976634,-60.225943,12.28680323,-78.06439067,-55.35166638,-1.238484946,0.061434016,-0.390321953,-0.276758332,-0.006192425,0,0,0,0,,,,,,,,,,,,,,,
62,3.54,-33.90476703,-119.9208657,-12.43091474,1.09584576,3.53,3.535,3.545,0.005,0.005,0.005,0.005,0.005,-4.49730425,-4.59121086,-4.70725724,-4.81029795,4.04494678,4.22850919,4.42288282,4.58091096,-20.42161877,-19.01943797,-17.61185243,-16.2547321,-13.0880419,-13.41523246,-13.69030133,-13.89541017,-18.781322,-23.209276,-20.608142,36.712482,38.874726,31.605628,280.43616,281.517108,271.424066,-65.438112,-55.013774,-41.021768,-885.5908,520.2268,432.4488,-1453.8196,216.1896,-2018.6084,2084.8676,2798.4012,-21.908709,35.240177,276.470587,-48.017771,12.96447454,-73.75818201,-59.98316672,-0.918393487,0.064822373,-0.36879091,-0.299915834,-0.004591967,0,0,0,0,,,,,,,,,,,,,,,
63,3.545,-34.20738156,-121.5406712,-13.62079754,0.99614913,3.535,3.54,3.55,0.005,0.005,0.005,0.005,0.005,-4.59121086,-4.70725724,-4.81029795,-4.94589297,4.22850919,4.42288282,4.58091096,4.75526926,-19.01943797,-17.61185243,-16.2547321,-14.87323309,-13.41523246,-13.69030133,-13.89541017,-14.09766228,-23.209276,-20.608142,-27.119004,38.874726,31.605628,34.87166,281.517108,271.424066,276.299802,-55.013774,-41.021768,-40.450422,520.2268,-1302.1724,-1453.8196,653.2064,-2018.6084,975.1472,2798.4012,114.2692,-23.863573,33.238644,273.861934,-40.736095,14.24730327,-70.50863321,-65.10458517,-0.708241095,0.071236516,-0.352543166,-0.325522926,-0.003541205,0,0,0,0,,,,,,,,,,,,,,,
64,3.55,-34.43003914,-123.215733,-14.84462546,0.87944554,3.54,3.545,3.555,0.005,0.005,0.005,0.005,0.005,-4.70725724,-4.81029795,-4.94589297,-5.09266558,4.42288282,4.58091096,4.75526926,4.92121881,-17.61185243,-16.2547321,-14.87323309,-13.54851144,-13.69030133,-13.89541017,-14.09766228,-14.25609215,-20.608142,-27.119004,-29.354522,31.605628,34.87166,33.18991,271.424066,276.299802,264.94433,-41.021768,-40.450422,-31.685974,-1302.1724,-447.1036,653.2064,-336.35,975.1472,-2271.0944,114.2692,1752.8896,-28.236763,34.030785,270.622066,-36.068198,16.96796629,-73.18389164,-70.11481902,-0.553618716,0.084839831,-0.365919458,-0.350574095,-0.002768094,0,0,0,0,,,,,,,,,,,,,,,
65,3.555,-34.56828067,-124.9506241,-16.08958408,0.74643845,3.545,3.55,3.56,0.005,0.005,0.005,0.005,0.005,-4.81029795,-4.94589297,-5.09266558,-5.24723281,4.58091096,4.75526926,4.92121881,5.07882501,-16.2547321,-14.87323309,-13.54851144,-12.22961402,-13.89541017,-14.09766228,-14.25609215,-14.38622257,-27.119004,-29.354522,-30.913446,34.87166,33.18991,31.52124,276.299802,264.94433,263.779484,-40.450422,-31.685974,-26.026084,-447.1036,-311.7848,-336.35,-333.734,-2271.0944,-232.9692,1752.8896,1131.978,-30.133984,32.355575,264.361907,-28.856029,18.18074604,-70.56103128,-74.23711077,-0.375930823,0.09090373,-0.352805156,-0.371185554,-0.001879654,0,0,0,0,,,,,,,,,,,,,,,
